X,Y,Z,R
-1.8856211474735343e-07,1.395118089478905,3.4433880015155944,1.7
-1.1044917892501822e-07,0.433343413186228,4.454925839649996,1.7
1.7447983973065105e-07,-0.9404898242351577,4.14589980605863,1.7
3.499035476694968e-07,-1.3735108910592595,2.8229040119954476,1.7
1.2069113002109276e-07,-0.4247467473275555,1.7822507656517719,1.7
-1.6681564461799247e-07,0.9638130751411522,2.113014365237938,1.7
5.73659057820429e-07,-0.5931997820078647,0.35957668370032936,1.7
5.024580904886624e-07,0.5931998427656391,-0.35957669838283396,1.7
-7.391176788148991e-07,2.0040461220224426,0.6823436586209379,1.8
-6.498733842125617e-07,-2.004046099675418,-0.6823436420213291,1.8
-2.734904895576429e-07,-0.9638131046460559,-2.11301434750552,1.7
6.918044320234667e-09,0.4247467422478137,-1.7822507294187113,1.7
-2.5173547847805355e-07,-1.3951181262267474,-3.443388028294634,1.7
-1.1752908790748965e-07,-0.43334338718749044,-4.454925792801389,1.7
1.8257423791095748e-07,0.9404898256494534,-4.1458997934248005,1.7
2.550997852760707e-07,1.3735108797694828,-2.822904024548787,1.7
-5.218539760306363e-07,2.4596636951113116,3.6852721173404692,1.2
-3.347587641776913e-07,0.7538462178761552,5.498569724337255,1.2
2.9567925112128527e-07,-1.6740383357486575,4.954466291972094,1.2
6.203171569507091e-07,-2.4396891070013758,2.5852934892661685,1.2
-5.042300493236194e-07,-2.4596637052430155,-3.68527221147615,1.2
3.5026515670602296e-07,1.6740383039236992,-4.954466309547855,1.2
7.005153997215902e-07,2.439689097064201,-2.5852934827705467,1.2
1.8291423596056882e-07,-0.8827965593484237,-5.91846699346225,1.7
4.7540879805952875e-08,-2.408621467163759,-6.042048145133018,1.7
-4.754087980593932e-08,-2.897413288523509,-7.495001225825028,1.7
-1.8291423596056882e-07,-4.423238196338844,-7.618582377495796,1.7
0.8883776643642997,-0.44544536056496264,-6.4024976798726785,1.2
-0.8883788687926052,-0.44544505947782875,-6.402494881320456,1.2
-0.8819545505172688,-2.8239586420169585,-5.521759980868154,1.2
0.8819545559211888,-2.823958910810859,-5.521759799972232,1.2
0.8819545505172688,-2.4820761136703093,-8.015289390089892,1.2
-0.8819545559211888,-2.482075844876409,-8.015289570985814,1.2
-1.3513691148660767e-06,-4.746384773714182,-8.670835112897578,1.2
-0.8883776643642997,-4.860589395122306,-7.134551691085368,1.2
0.8883788687926052,-4.8605896962094395,-7.1345544896375905,1.2
